adminDistrict,adminDistrict2,formattedAddress,locality,postalCode,lat,lng
Extremadura,Badajoz,06011,Extremadura,España,Badajoz,06011,38.8050003051758,-7.07532691955566,41-50,Mujer,Universitarios,Casado
Comunidad de Madrid,Madrid,28020,Comunidad de Madrid,España,Madrid,28020,40.4546432495117,-3.69713807106018,31-40,Mujer,Universitarios,Soltero
Comunidad de Madrid,Madrid,28805,Comunidad de Madrid,España,Alcalá de Henares,28805,40.5083351135254,-3.3361439704895,41-50,Mujer,Universitarios,Casado
Comunidad de Madrid,Madrid,28018,Comunidad de Madrid,España,Madrid,28018,40.3844909667969,-3.65204906463623,41-50,Mujer,Formación profesional/Bachillerato,Casado
Comunidad de Madrid,Madrid,28019,Comunidad de Madrid,España,Madrid,28019,40.3945617675781,-3.72204804420471,31-40,Mujer,Doctorado/Máster,Soltero
Castilla La Mancha,Toledo,45600,Castilla La Mancha,España,Talavera de la Reina,45600,39.9709587097168,-4.81943416595459,31-40,Mujer,Universitarios,Soltero
Galicia,Coruña,15620,Galicia,España,Mugardos,15620,43.4521560668945,-8.2631721496582,41-50,Mujer,Universitarios,Casado
Comunidad de Madrid,Madrid,28038,Comunidad de Madrid,España,Madrid,28038,40.3949241638184,-3.65251803398132,31-40,Mujer,Básicos,Soltero
Comunidad de Madrid,Madrid,28016,Comunidad de Madrid,España,Madrid,28016,40.4603805541992,-3.6743950843811,41-50,Hombre,Universitarios,Casado
Comunidad de Madrid,Madrid,28050,Comunidad de Madrid,España,Madrid,28050,40.5017395019531,-3.66247010231018,41-50,Mujer,Universitarios,Casado
Comunidad de Madrid,Madrid,28028,Comunidad de Madrid,España,Madrid,28028,40.4311828613281,-3.66809511184692,20-30,Mujer,Doctorado/Máster,Soltero
Comunidad de Madrid,Madrid,28034,Comunidad de Madrid,España,Madrid,28034,40.4958686828613,-3.69843006134033,+65,Hombre,,Universitarios
Comunidad de Madrid,Madrid,28032,Comunidad de Madrid,España,Madrid,28032,40.4107513427734,-3.60250091552734,41-50,Mujer,Universitarios,Casado
Comunidad de Madrid,Madrid,28020,Comunidad de Madrid,España,Madrid,28020,40.4546432495117,-3.69713807106018,31-40,Mujer,Universitarios,Soltero
Comunidad de Madrid,Madrid,28806,Comunidad de Madrid,España,Alcalá de Henares,28806,40.5068168640137,-3.39414596557617,51-65,Hombre,Doctorado/Máster,Casado
Comunidad de Madrid,Madrid,28050,Comunidad de Madrid,España,Madrid,28050,40.5017395019531,-3.66247010231018,31-40,Mujer,Universitarios,Casado
Andalucía,Sevilla,41003,Andalucía,España,Sevilla,41003,37.3939361572266,-5.98629713058472,41-50,Mujer,Formación profesional/Bachillerato,Soltero
Extremadura,Badajoz,06011,Extremadura,España,Badajoz,06011,38.8050003051758,-7.07532691955566,41-50,Mujer,Doctorado/Máster,Divorciado
Comunidad de Madrid,Madrid,28660,Comunidad de Madrid,España,Boadilla del Monte,28660,40.4161605834961,-3.92962408065796,31-40,Mujer,Doctorado/Máster,Casado
Comunidad de Madrid,Madrid,28822,Comunidad de Madrid,España,Coslada,28822,40.418773651123,-3.5464289188385,31-40,Mujer,Universitarios,Casado
Comunidad de Madrid,Madrid,28018,Comunidad de Madrid,España,Madrid,28018,40.3844909667969,-3.65204906463623,41-50,Mujer,Básicos,Divorciado
Comunidad de Madrid,Madrid,28015,Comunidad de Madrid,España,Madrid,28015,40.4312515258789,-3.71114492416382,41-50,Mujer,Universitarios,Casado
Comunidad de Madrid,Madrid,28032,Comunidad de Madrid,España,Madrid,28032,40.4107513427734,-3.60250091552734,31-40,Mujer,Formación profesional/Bachillerato,Casado
Comunidad de Madrid,Madrid,28018,Comunidad de Madrid,España,Madrid,28018,40.3844909667969,-3.65204906463623,41-50,Mujer,Universitarios,Casado
Galicia,Coruña,15168,Galicia,España,Sada,15168,43.3611068725586,-8.29458904266357,41-50,Mujer,Universitarios,Casado
